clearingEventId,organisationName,buyVolumeInMWh,sellVolumeInMWh,eventStartTime,eventEndTime,ptuStartTime,ptuEndTime,buyVolumeInMW,sellVolumeInMW,eventDurationHours,ptuDurationMinutes
import-606996dd-17ea-432e-a0bd-c12d95497c21,TenneT,404.4,404.4,2023-02-22 14:00:00+00:00,2023-02-22 22:00:00+00:00,2023-02-22 19:15:00+00:00,2023-02-22 19:30:00+00:00,0.0,0.0,8.0,15.0
import-45c7be8b-ad8f-458d-b2fe-43c2e001db96,TenneT,204.4,204.4,2023-02-22 14:00:00+00:00,2023-02-22 21:00:00+00:00,2023-02-22 19:15:00+00:00,2023-02-22 19:30:00+00:00,75.0,75.0,7.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 19:15:00+00:00,2023-02-22 19:30:00+00:00,434.0,434.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 19:00:00+00:00,2023-02-22 19:15:00+00:00,434.0,434.0,17.0,15.0
import-45c7be8b-ad8f-458d-b2fe-43c2e001db96,TenneT,204.4,204.4,2023-02-22 14:00:00+00:00,2023-02-22 21:00:00+00:00,2023-02-22 19:00:00+00:00,2023-02-22 19:15:00+00:00,75.0,75.0,7.0,15.0
import-606996dd-17ea-432e-a0bd-c12d95497c21,TenneT,404.4,404.4,2023-02-22 14:00:00+00:00,2023-02-22 22:00:00+00:00,2023-02-22 19:00:00+00:00,2023-02-22 19:15:00+00:00,0.0,0.0,8.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 19:00:00+00:00,2023-02-22 19:15:00+00:00,200.0,200.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 18:45:00+00:00,2023-02-22 19:00:00+00:00,258.4,258.4,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 18:45:00+00:00,2023-02-22 19:00:00+00:00,450.6,450.6,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 18:30:00+00:00,2023-02-22 18:45:00+00:00,258.4,258.4,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 18:30:00+00:00,2023-02-22 18:45:00+00:00,450.6,450.6,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 18:15:00+00:00,2023-02-22 18:30:00+00:00,258.4,258.4,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 18:15:00+00:00,2023-02-22 18:30:00+00:00,450.6,450.6,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 18:00:00+00:00,2023-02-22 18:15:00+00:00,258.4,258.4,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 18:00:00+00:00,2023-02-22 18:15:00+00:00,450.6,450.6,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 17:45:00+00:00,2023-02-22 18:00:00+00:00,175.0,175.0,17.0,15.0
import-606996dd-17ea-432e-a0bd-c12d95497c21,TenneT,404.4,404.4,2023-02-22 14:00:00+00:00,2023-02-22 22:00:00+00:00,2023-02-22 17:45:00+00:00,2023-02-22 18:00:00+00:00,250.0,250.0,8.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 17:45:00+00:00,2023-02-22 18:00:00+00:00,284.0,284.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 17:30:00+00:00,2023-02-22 17:45:00+00:00,284.0,284.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 17:30:00+00:00,2023-02-22 17:45:00+00:00,175.0,175.0,17.0,15.0
import-606996dd-17ea-432e-a0bd-c12d95497c21,TenneT,404.4,404.4,2023-02-22 14:00:00+00:00,2023-02-22 22:00:00+00:00,2023-02-22 17:30:00+00:00,2023-02-22 17:45:00+00:00,250.0,250.0,8.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 17:15:00+00:00,2023-02-22 17:30:00+00:00,175.0,175.0,17.0,15.0
import-606996dd-17ea-432e-a0bd-c12d95497c21,TenneT,404.4,404.4,2023-02-22 14:00:00+00:00,2023-02-22 22:00:00+00:00,2023-02-22 17:15:00+00:00,2023-02-22 17:30:00+00:00,250.0,250.0,8.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 17:15:00+00:00,2023-02-22 17:30:00+00:00,284.0,284.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 17:00:00+00:00,2023-02-22 17:15:00+00:00,284.0,284.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 17:00:00+00:00,2023-02-22 17:15:00+00:00,175.0,175.0,17.0,15.0
import-606996dd-17ea-432e-a0bd-c12d95497c21,TenneT,404.4,404.4,2023-02-22 14:00:00+00:00,2023-02-22 22:00:00+00:00,2023-02-22 17:00:00+00:00,2023-02-22 17:15:00+00:00,250.0,250.0,8.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 16:45:00+00:00,2023-02-22 17:00:00+00:00,283.0,283.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 16:45:00+00:00,2023-02-22 17:00:00+00:00,425.0,425.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 16:30:00+00:00,2023-02-22 16:45:00+00:00,283.0,283.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 16:30:00+00:00,2023-02-22 16:45:00+00:00,425.0,425.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 16:15:00+00:00,2023-02-22 16:30:00+00:00,283.0,283.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 16:15:00+00:00,2023-02-22 16:30:00+00:00,425.0,425.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 16:00:00+00:00,2023-02-22 16:15:00+00:00,425.0,425.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 16:00:00+00:00,2023-02-22 16:15:00+00:00,283.0,283.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 15:45:00+00:00,2023-02-22 16:00:00+00:00,252.8,252.8,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 15:45:00+00:00,2023-02-22 16:00:00+00:00,454.2,454.2,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 15:30:00+00:00,2023-02-22 15:45:00+00:00,252.8,252.8,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 15:30:00+00:00,2023-02-22 15:45:00+00:00,454.2,454.2,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 15:15:00+00:00,2023-02-22 15:30:00+00:00,252.8,252.8,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 15:15:00+00:00,2023-02-22 15:30:00+00:00,454.2,454.2,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 15:00:00+00:00,2023-02-22 15:15:00+00:00,252.8,252.8,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 15:00:00+00:00,2023-02-22 15:15:00+00:00,454.2,454.2,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 14:45:00+00:00,2023-02-22 15:00:00+00:00,381.7,381.7,17.0,15.0
import-45c7be8b-ad8f-458d-b2fe-43c2e001db96,TenneT,204.4,204.4,2023-02-22 14:00:00+00:00,2023-02-22 21:00:00+00:00,2023-02-22 14:45:00+00:00,2023-02-22 15:00:00+00:00,54.4,54.4,7.0,15.0
import-606996dd-17ea-432e-a0bd-c12d95497c21,TenneT,404.4,404.4,2023-02-22 14:00:00+00:00,2023-02-22 22:00:00+00:00,2023-02-22 14:45:00+00:00,2023-02-22 15:00:00+00:00,0.0,0.0,8.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 14:45:00+00:00,2023-02-22 15:00:00+00:00,270.6,270.6,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 14:30:00+00:00,2023-02-22 14:45:00+00:00,381.7,381.7,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 14:30:00+00:00,2023-02-22 14:45:00+00:00,270.6,270.6,17.0,15.0
import-606996dd-17ea-432e-a0bd-c12d95497c21,TenneT,404.4,404.4,2023-02-22 14:00:00+00:00,2023-02-22 22:00:00+00:00,2023-02-22 14:30:00+00:00,2023-02-22 14:45:00+00:00,0.0,0.0,8.0,15.0
import-45c7be8b-ad8f-458d-b2fe-43c2e001db96,TenneT,204.4,204.4,2023-02-22 14:00:00+00:00,2023-02-22 21:00:00+00:00,2023-02-22 14:30:00+00:00,2023-02-22 14:45:00+00:00,54.4,54.4,7.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 14:15:00+00:00,2023-02-22 14:30:00+00:00,270.6,270.6,17.0,15.0
import-606996dd-17ea-432e-a0bd-c12d95497c21,TenneT,404.4,404.4,2023-02-22 14:00:00+00:00,2023-02-22 22:00:00+00:00,2023-02-22 14:15:00+00:00,2023-02-22 14:30:00+00:00,0.0,0.0,8.0,15.0
import-45c7be8b-ad8f-458d-b2fe-43c2e001db96,TenneT,204.4,204.4,2023-02-22 14:00:00+00:00,2023-02-22 21:00:00+00:00,2023-02-22 14:15:00+00:00,2023-02-22 14:30:00+00:00,54.4,54.4,7.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 14:15:00+00:00,2023-02-22 14:30:00+00:00,381.7,381.7,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 14:00:00+00:00,2023-02-22 14:15:00+00:00,270.6,270.6,17.0,15.0
import-606996dd-17ea-432e-a0bd-c12d95497c21,TenneT,404.4,404.4,2023-02-22 14:00:00+00:00,2023-02-22 22:00:00+00:00,2023-02-22 14:00:00+00:00,2023-02-22 14:15:00+00:00,0.0,0.0,8.0,15.0
import-45c7be8b-ad8f-458d-b2fe-43c2e001db96,TenneT,204.4,204.4,2023-02-22 14:00:00+00:00,2023-02-22 21:00:00+00:00,2023-02-22 14:00:00+00:00,2023-02-22 14:15:00+00:00,54.4,54.4,7.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 14:00:00+00:00,2023-02-22 14:15:00+00:00,381.7,381.7,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 13:45:00+00:00,2023-02-22 14:00:00+00:00,478.0,478.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 13:45:00+00:00,2023-02-22 14:00:00+00:00,228.9,228.9,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 13:30:00+00:00,2023-02-22 13:45:00+00:00,478.0,478.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 13:30:00+00:00,2023-02-22 13:45:00+00:00,228.9,228.9,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 13:15:00+00:00,2023-02-22 13:30:00+00:00,478.0,478.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 13:15:00+00:00,2023-02-22 13:30:00+00:00,228.9,228.9,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 13:00:00+00:00,2023-02-22 13:15:00+00:00,478.0,478.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 13:00:00+00:00,2023-02-22 13:15:00+00:00,228.9,228.9,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 08:45:00+00:00,2023-02-22 09:00:00+00:00,242.1,242.1,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 08:45:00+00:00,2023-02-22 09:00:00+00:00,175.0,175.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 08:30:00+00:00,2023-02-22 08:45:00+00:00,242.1,242.1,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 08:30:00+00:00,2023-02-22 08:45:00+00:00,175.0,175.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 08:15:00+00:00,2023-02-22 08:30:00+00:00,175.0,175.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 08:15:00+00:00,2023-02-22 08:30:00+00:00,242.1,242.1,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 08:00:00+00:00,2023-02-22 08:15:00+00:00,242.1,242.1,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 08:00:00+00:00,2023-02-22 08:15:00+00:00,175.0,175.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 07:45:00+00:00,2023-02-22 08:00:00+00:00,175.0,175.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 07:45:00+00:00,2023-02-22 08:00:00+00:00,486.5,486.5,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 07:30:00+00:00,2023-02-22 07:45:00+00:00,175.0,175.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 07:30:00+00:00,2023-02-22 07:45:00+00:00,486.5,486.5,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 07:15:00+00:00,2023-02-22 07:30:00+00:00,175.0,175.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 07:15:00+00:00,2023-02-22 07:30:00+00:00,486.5,486.5,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 07:00:00+00:00,2023-02-22 07:15:00+00:00,486.5,486.5,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 07:00:00+00:00,2023-02-22 07:15:00+00:00,175.0,175.0,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 06:45:00+00:00,2023-02-22 07:00:00+00:00,100.0,100.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 06:45:00+00:00,2023-02-22 07:00:00+00:00,283.5,283.5,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 06:30:00+00:00,2023-02-22 06:45:00+00:00,100.0,100.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 06:30:00+00:00,2023-02-22 06:45:00+00:00,283.5,283.5,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 06:15:00+00:00,2023-02-22 06:30:00+00:00,100.0,100.0,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 06:15:00+00:00,2023-02-22 06:30:00+00:00,283.5,283.5,17.0,15.0
import-97baa092-5b22-4245-8b92-9f66f2c5809d,TenneT,3211.4,3211.4,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 06:00:00+00:00,2023-02-22 06:15:00+00:00,283.5,283.5,17.0,15.0
import-d9234dfc-f6f5-4212-9634-4bd9f5dec71a,TenneT,4304.5,4304.5,2023-02-22 06:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 06:00:00+00:00,2023-02-22 06:15:00+00:00,100.0,100.0,17.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 20:45:00+00:00,2023-02-21 21:00:00+00:00,229.3,229.3,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 20:30:00+00:00,2023-02-21 20:45:00+00:00,229.3,229.3,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 20:15:00+00:00,2023-02-21 20:30:00+00:00,229.3,229.3,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 20:00:00+00:00,2023-02-21 20:15:00+00:00,229.3,229.3,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 19:45:00+00:00,2023-02-21 20:00:00+00:00,428.7,428.7,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 19:30:00+00:00,2023-02-21 19:45:00+00:00,428.7,428.7,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 19:15:00+00:00,2023-02-21 19:30:00+00:00,428.7,428.7,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 19:00:00+00:00,2023-02-21 19:15:00+00:00,428.7,428.7,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 18:45:00+00:00,2023-02-21 19:00:00+00:00,668.0,668.0,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 18:30:00+00:00,2023-02-21 18:45:00+00:00,668.0,668.0,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 18:15:00+00:00,2023-02-21 18:30:00+00:00,668.0,668.0,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 18:00:00+00:00,2023-02-21 18:15:00+00:00,668.0,668.0,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 17:45:00+00:00,2023-02-21 18:00:00+00:00,614.0,614.0,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 17:30:00+00:00,2023-02-21 17:45:00+00:00,614.0,614.0,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 17:15:00+00:00,2023-02-21 17:30:00+00:00,614.0,614.0,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 17:00:00+00:00,2023-02-21 17:15:00+00:00,614.0,614.0,5.0,15.0
import-1934d810-cb86-4019-a54f-e59b2c83f38a,TenneT,2655.2,2655.2,2023-02-21 16:00:00+00:00,2023-02-21 21:00:00+00:00,2023-02-21 16:45:00+00:00,2023-02-21 17:00:00+00:00,715.2,715.2,5.0,15.0
